#TYPE System.Management.Automation.PSCustomObject
"timestamp","itemCount","cloud_RoleInstance","customMeasurements","sdkVersion","application_Version","operation_Id","location","user_AccountId","size","client_Model","performanceBucket","customDimensions","success","duration","client_Browser","client_Type","client_StateOrProvince","iKey","appName","client_City","appId","id","itemType","user_Id","user_AuthenticatedId","operation_Name","itemId","cloud_RoleName","client_OS","session_Id","client_CountryOrRegion","operation_ParentId","name","client_IP","message","operation_SyntheticSource"
"2020-07-23T09:25:48.0956106Z","1","",,"","","47eb6c0b62594a0091906910e42f1482","North Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-il-ch1-azr"",""WebtestLocationId"":""us-il-ch1-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-il-ch1-azr""}","1","857","","PC","Illinois","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Chicago","75c23ac3-28d1-4237-aca1-72841c44b082","47eb6c0b62594a0091906910e42f1482","availabilityResult","","","","8cb2cb56-ccc6-11ea-9ed4-61f5f4a1401d","","","","United States","47eb6c0b62594a0091906910e42f1482","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:26:24.1276904Z","1","",,"","","7f4a2e5710f64be783a6afc068f7b608","Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-fl-mia-edge"",""WebtestLocationId"":""us-fl-mia-edge"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-fl-mia-edge""}","1","273","","PC","Iowa","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Des Moines","75c23ac3-28d1-4237-aca1-72841c44b082","7f4a2e5710f64be783a6afc068f7b608","availabilityResult","","","","a585c634-ccc6-11ea-a12f-61c9d0dc7747","","","","United States","7f4a2e5710f64be783a6afc068f7b608","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:26:36.9466404Z","1","",,"","","f7c152b39fd9436fa8a70e0e29d54539","Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-fl-mia-edge"",""WebtestLocationId"":""us-fl-mia-edge"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-fl-mia-edge""}","1","709","","PC","Iowa","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Des Moines","75c23ac3-28d1-4237-aca1-72841c44b082","f7c152b39fd9436fa8a70e0e29d54539","availabilityResult","","","","9d717211-ccc6-11ea-8b7b-4b82d4c3fb5d","","","","United States","f7c152b39fd9436fa8a70e0e29d54539","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:27:01.8566126Z","1","",,"","","633e4e6ac1ec468eb150ff5a019fbfce","West US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-ca-sjc-azr"",""WebtestLocationId"":""us-ca-sjc-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-ca-sjc-azr""}","1","65","","PC","Washington","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","","75c23ac3-28d1-4237-aca1-72841c44b082","633e4e6ac1ec468eb150ff5a019fbfce","availabilityResult","","","","ae278d56-ccc6-11ea-9afb-9f29227de165","","","","United States","633e4e6ac1ec468eb150ff5a019fbfce","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:28:08.2108024Z","1","",,"","","f21730693a844709a8fbcf50249582eb","South Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-tx-sn1-azr"",""WebtestLocationId"":""us-tx-sn1-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-tx-sn1-azr""}","1","255","","PC","Texas","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","San Antonio","75c23ac3-28d1-4237-aca1-72841c44b082","f21730693a844709a8fbcf50249582eb","availabilityResult","","","","df0614dc-ccc6-11ea-88f9-61af1b8705b3","","","","United States","f21730693a844709a8fbcf50249582eb","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:29:11.8696926Z","1","",,"","","5a4ddf53a6fd4d23acbf28e34098cfd2","East US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-va-ash-azr"",""WebtestLocationId"":""us-va-ash-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-va-ash-azr""}","1","313","","PC","Virginia","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Washington","75c23ac3-28d1-4237-aca1-72841c44b082","5a4ddf53a6fd4d23acbf28e34098cfd2","availabilityResult","","","","02a5f44f-ccc7-11ea-95d0-fd9c36e8b48e","","","","United States","5a4ddf53a6fd4d23acbf28e34098cfd2","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:30:18.4564149Z","1","",,"","","7e3d6c83fc474f2c9980006d35d95754","East US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-va-ash-azr"",""WebtestLocationId"":""us-va-ash-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-va-ash-azr""}","1","1112","","PC","Virginia","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Washington","75c23ac3-28d1-4237-aca1-72841c44b082","7e3d6c83fc474f2c9980006d35d95754","availabilityResult","","","","298cc16d-ccc7-11ea-bf9f-d3513427837b","","","","United States","7e3d6c83fc474f2c9980006d35d95754","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:30:24.1013656Z","1","",,"","","166fe4c6ba7b4341956b3404e9e01e11","West US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-ca-sjc-azr"",""WebtestLocationId"":""us-ca-sjc-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-ca-sjc-azr""}","1","124","","PC","Washington","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","","75c23ac3-28d1-4237-aca1-72841c44b082","166fe4c6ba7b4341956b3404e9e01e11","availabilityResult","","","","2e8fddd5-ccc7-11ea-abeb-a309705a9a7c","","","","United States","166fe4c6ba7b4341956b3404e9e01e11","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:30:28.2273577Z","1","",,"","","dfaffda33fc14353948b7f38f7dcc373","South Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-tx-sn1-azr"",""WebtestLocationId"":""us-tx-sn1-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-tx-sn1-azr""}","1","791","","PC","Texas","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","San Antonio","75c23ac3-28d1-4237-aca1-72841c44b082","dfaffda33fc14353948b7f38f7dcc373","availabilityResult","","","","2d511c46-ccc7-11ea-854a-13529a4691b1","","","","United States","dfaffda33fc14353948b7f38f7dcc373","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:30:45.1316175Z","1","",,"","","2a78831129654d12916e940110372fae","North Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-il-ch1-azr"",""WebtestLocationId"":""us-il-ch1-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-il-ch1-azr""}","1","238","","PC","Illinois","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Chicago","75c23ac3-28d1-4237-aca1-72841c44b082","2a78831129654d12916e940110372fae","availabilityResult","","","","406f3728-ccc7-11ea-8b70-9ffbc1ba62b4","","","","United States","2a78831129654d12916e940110372fae","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:30:48.1263042Z","1","",,"","","10030bbbcd134d258e46b66c2541aaee","North Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-il-ch1-azr"",""WebtestLocationId"":""us-il-ch1-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-il-ch1-azr""}","1","826","","PC","Illinois","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Chicago","75c23ac3-28d1-4237-aca1-72841c44b082","10030bbbcd134d258e46b66c2541aaee","availabilityResult","","","","3f5e159b-ccc7-11ea-9ed4-61f5f4a1401d","","","","United States","10030bbbcd134d258e46b66c2541aaee","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:31:24.1590336Z","1","",,"","","b57521c2574944a0a4d68b0aec00c054","Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-fl-mia-edge"",""WebtestLocationId"":""us-fl-mia-edge"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-fl-mia-edge""}","1","256","","PC","Iowa","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Des Moines","75c23ac3-28d1-4237-aca1-72841c44b082","b57521c2574944a0a4d68b0aec00c054","availabilityResult","","","","58109053-ccc7-11ea-a12f-61c9d0dc7747","","","","United States","b57521c2574944a0a4d68b0aec00c054","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:31:36.9545908Z","1","",,"","","60a7705f2e0c45669e356b054d65d396","Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-fl-mia-edge"",""WebtestLocationId"":""us-fl-mia-edge"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-fl-mia-edge""}","1","658","","PC","Iowa","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Des Moines","75c23ac3-28d1-4237-aca1-72841c44b082","60a7705f2e0c45669e356b054d65d396","availabilityResult","","","","5ec309e1-ccc7-11ea-a5be-532a2991fcd0","","","","United States","60a7705f2e0c45669e356b054d65d396","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:32:01.867809Z","1","",,"","","0facaba0622c48a28e2a415213c634b0","West US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-ca-sjc-azr"",""WebtestLocationId"":""us-ca-sjc-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-ca-sjc-azr""}","1","62","","PC","Washington","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","","75c23ac3-28d1-4237-aca1-72841c44b082","0facaba0622c48a28e2a415213c634b0","availabilityResult","","","","609d969f-ccc7-11ea-9743-6f9fcb434c5c","","","","United States","0facaba0622c48a28e2a415213c634b0","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:33:08.2220365Z","1","",,"","","bc8d8e4e3b5e4f688f3512e5895c45d2","South Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-tx-sn1-azr"",""WebtestLocationId"":""us-tx-sn1-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-tx-sn1-azr""}","1","234","","PC","Texas","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","San Antonio","75c23ac3-28d1-4237-aca1-72841c44b082","bc8d8e4e3b5e4f688f3512e5895c45d2","availabilityResult","","","","91b221f6-ccc7-11ea-9e1b-2f0d5c35e4d1","","","","United States","bc8d8e4e3b5e4f688f3512e5895c45d2","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:34:11.7852262Z","1","",,"","","61bbb56d0f284beab124f4f3006a923e","East US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-va-ash-azr"",""WebtestLocationId"":""us-va-ash-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-va-ash-azr""}","1","296","","PC","Virginia","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Washington","75c23ac3-28d1-4237-aca1-72841c44b082","61bbb56d0f284beab124f4f3006a923e","availabilityResult","","","","b7b211bd-ccc7-11ea-b7f7-6dd812222dd3","","","","United States","61bbb56d0f284beab124f4f3006a923e","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:35:18.4669575Z","1","",,"","","57d1ef2f26e5472e92540567615eb994","East US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-va-ash-azr"",""WebtestLocationId"":""us-va-ash-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-va-ash-azr""}","1","1104","","PC","Virginia","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Washington","75c23ac3-28d1-4237-aca1-72841c44b082","57d1ef2f26e5472e92540567615eb994","availabilityResult","","","","dfa6cc63-ccc7-11ea-9c62-532fad622390","","","","United States","57d1ef2f26e5472e92540567615eb994","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:35:24.1067853Z","1","",,"","","dc5bcfa6303447c1afe820442e7a5edc","West US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-ca-sjc-azr"",""WebtestLocationId"":""us-ca-sjc-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-ca-sjc-azr""}","1","106","","PC","Washington","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","","75c23ac3-28d1-4237-aca1-72841c44b082","dc5bcfa6303447c1afe820442e7a5edc","availabilityResult","","","","e026358c-ccc7-11ea-b491-819eab0e13a7","","","","United States","dc5bcfa6303447c1afe820442e7a5edc","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:35:28.2444215Z","1","",,"","","2874a905121941dead67788140058510","South Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-tx-sn1-azr"",""WebtestLocationId"":""us-tx-sn1-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-tx-sn1-azr""}","1","829","","PC","Texas","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","San Antonio","75c23ac3-28d1-4237-aca1-72841c44b082","2874a905121941dead67788140058510","availabilityResult","","","","e0627b41-ccc7-11ea-89d0-bdeed428e3f2","","","","United States","2874a905121941dead67788140058510","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:35:45.183156Z","1","",,"","","28e809864f444687aea0a949711d2441","North Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-il-ch1-azr"",""WebtestLocationId"":""us-il-ch1-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-il-ch1-azr""}","1","244","","PC","Illinois","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Chicago","75c23ac3-28d1-4237-aca1-72841c44b082","28e809864f444687aea0a949711d2441","availabilityResult","","","","f3ef5d43-ccc7-11ea-84f8-672cf5a91919","","","","United States","28e809864f444687aea0a949711d2441","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:35:48.1467524Z","1","",,"","","de20f5a20d244bd4898511ca7a53bb6b","North Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-il-ch1-azr"",""WebtestLocationId"":""us-il-ch1-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-il-ch1-azr""}","1","885","","PC","Illinois","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Chicago","75c23ac3-28d1-4237-aca1-72841c44b082","de20f5a20d244bd4898511ca7a53bb6b","availabilityResult","","","","f2bc0d05-ccc7-11ea-9019-fd30c6ecc0f2","","","","United States","de20f5a20d244bd4898511ca7a53bb6b","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:36:24.1600415Z","1","",,"","","4538b98be5f04538be4657bbaee3f4a0","Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-fl-mia-edge"",""WebtestLocationId"":""us-fl-mia-edge"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-fl-mia-edge""}","1","348","","PC","Iowa","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Des Moines","75c23ac3-28d1-4237-aca1-72841c44b082","4538b98be5f04538be4657bbaee3f4a0","availabilityResult","","","","0be4f023-ccc8-11ea-8205-1dee5cf215e1","","","","United States","4538b98be5f04538be4657bbaee3f4a0","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:36:36.9649001Z","1","",,"","","7be29691f9d64b74a44eaa5b628bbe4a","Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-fl-mia-edge"",""WebtestLocationId"":""us-fl-mia-edge"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-fl-mia-edge""}","1","890","","PC","Iowa","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Des Moines","75c23ac3-28d1-4237-aca1-72841c44b082","7be29691f9d64b74a44eaa5b628bbe4a","availabilityResult","","","","0f84ac8b-ccc8-11ea-962e-ed4370a8be82","","","","United States","7be29691f9d64b74a44eaa5b628bbe4a","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:37:01.8807451Z","1","",,"","","1ee8839e2eba48369662cbeb9ffaa402","West US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-ca-sjc-azr"",""WebtestLocationId"":""us-ca-sjc-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-ca-sjc-azr""}","1","117","","PC","Washington","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","","75c23ac3-28d1-4237-aca1-72841c44b082","1ee8839e2eba48369662cbeb9ffaa402","availabilityResult","","","","12eb08cd-ccc8-11ea-8818-c910915c9000","","","","United States","1ee8839e2eba48369662cbeb9ffaa402","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:38:08.2264676Z","1","",,"","","56173ccdedd146919136340f36adaead","South Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-tx-sn1-azr"",""WebtestLocationId"":""us-tx-sn1-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-tx-sn1-azr""}","1","272","","PC","Texas","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","San Antonio","75c23ac3-28d1-4237-aca1-72841c44b082","56173ccdedd146919136340f36adaead","availabilityResult","","","","43f9c7e6-ccc8-11ea-9e1b-2f0d5c35e4d1","","","","United States","56173ccdedd146919136340f36adaead","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:39:11.7894747Z","1","",,"","","8e1cc9757cb54ea3aabec739fcf1357e","East US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-va-ash-azr"",""WebtestLocationId"":""us-va-ash-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-va-ash-azr""}","1","304","","PC","Virginia","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Washington","75c23ac3-28d1-4237-aca1-72841c44b082","8e1cc9757cb54ea3aabec739fcf1357e","availabilityResult","","","","6157c968-ccc8-11ea-9999-79f7510baf35","","","","United States","8e1cc9757cb54ea3aabec739fcf1357e","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:40:18.4839125Z","1","",,"","","89c102d96fc846d6a50d4144e8f98d45","East US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-va-ash-azr"",""WebtestLocationId"":""us-va-ash-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-va-ash-azr""}","1","885","","PC","Virginia","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Washington","75c23ac3-28d1-4237-aca1-72841c44b082","89c102d96fc846d6a50d4144e8f98d45","availabilityResult","","","","86bde9e8-ccc8-11ea-9590-9f98bcac8623","","","","United States","89c102d96fc846d6a50d4144e8f98d45","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:40:24.1186254Z","1","",,"","","48f265212aae4142b3639585506d78af","West US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-ca-sjc-azr"",""WebtestLocationId"":""us-ca-sjc-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-ca-sjc-azr""}","1","93","","PC","Washington","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","","75c23ac3-28d1-4237-aca1-72841c44b082","48f265212aae4142b3639585506d78af","availabilityResult","","","","92c32766-ccc8-11ea-abaf-71fbb5b1bf82","","","","United States","48f265212aae4142b3639585506d78af","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:40:28.2606081Z","1","",,"","","3cc5ac46ea944551a497a38df72ea095","South Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-tx-sn1-azr"",""WebtestLocationId"":""us-tx-sn1-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-tx-sn1-azr""}","1","782","","PC","Texas","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","San Antonio","75c23ac3-28d1-4237-aca1-72841c44b082","3cc5ac46ea944551a497a38df72ea095","availabilityResult","","","","93928595-ccc8-11ea-8ff3-abf3b2c060c9","","","","United States","3cc5ac46ea944551a497a38df72ea095","website-ui-test","0.0.0.0","Passed",""
"2020-07-23T09:40:45.1708095Z","1","",,"","","34178a459e6f4743beb6da583a76efd5","North Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-api-test"",""SyntheticMonitorId"":""default_website-api-test_us-il-ch1-azr"",""WebtestLocationId"":""us-il-ch1-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-api-test/locations/us-il-ch1-azr""}","1","259","","PC","Illinois","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Chicago","75c23ac3-28d1-4237-aca1-72841c44b082","34178a459e6f4743beb6da583a76efd5","availabilityResult","","","","a742cdd5-ccc8-11ea-8b70-9ffbc1ba62b4","","","","United States","34178a459e6f4743beb6da583a76efd5","website-api-test","0.0.0.0","Passed",""
"2020-07-23T09:40:48.201631Z","1","",,"","","d1e51f3f725c401aa75353aad6bc81c1","North Central US","",,"","","{""FullTestResultAvailable"":""false"",""WebtestArmResourceName"":""website-ui-test"",""SyntheticMonitorId"":""default_website-ui-test_us-il-ch1-azr"",""WebtestLocationId"":""us-il-ch1-azr"",""SourceId"":""sid://75c23ac3-28d1-4237-aca1-72841c44b082.visualstudio.com/applications/iotblockchain-kqmzpa/features/website-ui-test/locations/us-il-ch1-azr""}","1","918","","PC","Illinois","a1cfbe77-5dbc-47b7-b8e3-e0e1ed1b11c7","iotblockchain-kqmzpa","Chicago","75c23ac3-28d1-4237-aca1-72841c44b082","d1e51f3f725c401aa75353aad6bc81c1","availabilityResult","","","","a55248be-ccc8-11ea-9550-e9a4ef5cd9c9","","","","United States","d1e51f3f725c401aa75353aad6bc81c1","website-ui-test","0.0.0.0","Passed",""
